sheet,row,row_type,code,category,fiscal_year,region,income,basis,source,rigidity,formulas_text,coverage_text,years_covered,year_min,year_max,sample_formula,sample_year,measure,criteria_json,n_sumifs
Executed,65,TAG,EXP_CROSS_WAG_TRA_EXE,Spending in wages in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"econ0_16,""Expenditures"",func2_16,""0450 Transport"",econ2_16,""210000 Cheltuieli de personal""",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""<>14.08 Communications and IT"",exp_type,""Personnel"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""func2"", ""op"": ""<>"", ""value"": ""14.08 Communications and IT""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Personnel""}]",1
Executed,65,TAG,EXP_CROSS_WAG_TRA_EXE,Spending in wages in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"econ0_16,""Expenditures"",func2_16,""0450 Transport"",econ2_16,""210000 Cheltuieli de personal""",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0450 Transport"",econ2_16,""210000 Cheltuieli de personal"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func2_16"", ""op"": ""="", ""value"": ""0450 Transport""}, {""field"": ""econ2_16"", ""op"": ""="", ""value"": ""210000 Cheltuieli de personal""}]",1
Executed,65,TAG,EXP_CROSS_WAG_TRA_EXE,Spending in wages in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"econ0_16,""Expenditures"",func2_16,""0450 Transport"",econ2_16,""210000 Cheltuieli de personal""",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0450 Transport"",econ2_20,""210000 Cheltuieli de personal"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func2_20"", ""op"": ""="", ""value"": ""0450 Transport""}, {""field"": ""econ2_20"", ""op"": ""="", ""value"": ""210000 Cheltuieli de personal""}]",1
Executed,66,TAG,EXP_CROSS_CAP_EXP_TRA_EXE,Spending: Capital expenditures in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of transfer16,""Cu exceptia transferurilor"", econ0,""Expenditures"",func2_16,""0450 Transport"",econ1_16,""300000 Active nefinanciare""",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""<>14.08 Communications and IT"",exp_type,""Capital"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""func2"", ""op"": ""<>"", ""value"": ""14.08 Communications and IT""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Capital""}]",1
Executed,66,TAG,EXP_CROSS_CAP_EXP_TRA_EXE,Spending: Capital expenditures in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of transfer16,""Cu exceptia transferurilor"", econ0,""Expenditures"",func2_16,""0450 Transport"",econ1_16,""300000 Active nefinanciare""",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0450 Transport"",econ1_16,""300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func2_16"", ""op"": ""="", ""value"": ""0450 Transport""}, {""field"": ""econ1_16"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,66,TAG,EXP_CROSS_CAP_EXP_TRA_EXE,Spending: Capital expenditures in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of transfer16,""Cu exceptia transferurilor"", econ0,""Expenditures"",func2_16,""0450 Transport"",econ1_16,""300000 Active nefinanciare""",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0450 Transport"",econ1_20,""300000 Active nefinanciare"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func2_20"", ""op"": ""="", ""value"": ""0450 Transport""}, {""field"": ""econ1_20"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,67,HEADER,EXP_CROSS_CAP_EXP_TRA_FOR_EXE,Spending: Capital expenditures in transport (foreign),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,68,TAG,EXP_CROSS_CAP_TRA_SOE_TRA_EXE,Capital Transfers to SOEs in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",econ2,""271.02 Transfers to state-owned companies"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""econ2"", ""op"": ""="", ""value"": ""271.02 Transfers to state-owned companies""}]",1
Executed,68,TAG,EXP_CROSS_CAP_TRA_SOE_TRA_EXE,Capital Transfers to SOEs in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ4_16"", ""op"": ""="", ""value"": ""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""}, {""field"": ""econ1_16"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,68,TAG,EXP_CROSS_CAP_TRA_SOE_TRA_EXE,Capital Transfers to SOEs in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""300000 Active nefinanciare"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ3_20"", ""op"": ""="", ""value"": ""251000 Subventii acordate intreprinderilor de stat si municipale""}, {""field"": ""econ1_20"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,69,TAG,EXP_CROSS_CUR_TRA_SOE_TRA_EXE,Current Transfers to SOEs in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2016,2017,2018,2019",2016,2019,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""<>300000 Active nefinanciare""))",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ4_16"", ""op"": ""="", ""value"": ""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""}, {""field"": ""econ1_16"", ""op"": ""<>"", ""value"": ""300000 Active nefinanciare""}]",1
Executed,69,TAG,EXP_CROSS_CUR_TRA_SOE_TRA_EXE,Current Transfers to SOEs in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare""))",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ3_20"", ""op"": ""="", ""value"": ""251000 Subventii acordate intreprinderilor de stat si municipale""}, {""field"": ""econ1_20"", ""op"": ""<>"", ""value"": ""300000 Active nefinanciare""}]",1
Executed,70,HEADER,EXP_CROSS_REC_MAI_TRA_EXE,Spending in recurrent maintenance in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,71,TAG,EXP_CROSS_CAP_MAI_TRA_EXE,Spending in capital maintenance in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",econ2,""132.11 Transfers for local public road maintenance and repair works"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""econ2"", ""op"": ""="", ""value"": ""132.11 Transfers for local public road maintenance and repair works""}]",1
Executed,72,TAG,EXP_CROSS_SUB_TRA_EXE,Spending in subsidies in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2016,2017,2018,2019",2016,2019,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ2_16,""250000 Subsidii""))",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ2_16"", ""op"": ""="", ""value"": ""250000 Subsidii""}]",1
Executed,72,TAG,EXP_CROSS_SUB_TRA_EXE,Spending in subsidies in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ2_20,""250000 Sub*""))",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""econ2_20"", ""op"": ""="", ""value"": ""250000 Sub*""}]",1
Executed,73,HEADER,EXP_CROSS_SUB_FIR_TRA_EXE,Spending in subsidies to firms in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,74,HEADER,EXP_CROSS_SUB_IND_TRA_EXE,Spending in subsidies to individuals in transport,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,76,TAG,EXP_FUNC_ROA_EXE,Spending in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"" and  func2 category ""14.07 Roads service"".",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""14.07 Roads service""}]",1
Executed,76,TAG,EXP_FUNC_ROA_EXE,Spending in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"" and  func2 category ""14.07 Roads service"".",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0451 Transport rutier"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0451 Transport rutier""}]",1
Executed,76,TAG,EXP_FUNC_ROA_EXE,Spending in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"" and  func2 category ""14.07 Roads service"".",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0451 Transport rutier"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0451 Transport rutier""}]",1
Executed,77,TAG,EXP_CROSS_WAG_ROA_EXE,Spending in wages in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"" and  func2 category ""14.07 Roads service"". and expenditure_type category ""Personnel""",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",exp_type,""Personnel"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func1"", ""op"": ""="", ""value"": ""14 Transports, roads, communications and IT""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""14.07 Roads service""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Personnel""}]",1
Executed,78,HEADER,EXP_CROSS_BAS_WAG_ROA_EXE,Spending in basic wages in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,N/A,General Government,,,,,,,[],0
Executed,79,HEADER,EXP_CROSS_ALL_ROA_EXE,Spending in allowances in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,N/A,General Government,,,,,,,[],0
Executed,80,TAG,EXP_CROSS_CAP_EXP_ROA_EXE,Spending: Capital expenditures in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"", func2 category ""14.07 Roads service"" and expenditure_type category ""Capital"".",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""14.07 Roads service"",exp_type,""Capital"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""14.07 Roads service""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Capital""}]",1
Executed,80,TAG,EXP_CROSS_CAP_EXP_ROA_EXE,Spending: Capital expenditures in roads,Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"expenditures of all levels of government, under func1 category ""14 Transports, roads, communications and IT"", func2 category ""14.07 Roads service"" and expenditure_type category ""Capital"".",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0451 Transport rutier"",econ1_16,""300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0451 Transport rutier""}, {""field"": ""econ1_16"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
